id,created_at,screen_name,source,clean_text,original_text,is_retweet,favorite_count,retweet_count,hashtags,urls,mentions,city,province,longitude,latitude
1263080938608746499,2020-05-20 12:15:37+00:00,n_weva,Twitter Web App,"['misshon89036810', 'chelereid', 'larry31225291', 'cbcqueenspark', 'cbcottawa', 'result', 'case', 'become', 'wwll', 'know', 'transmit', '0ver', 'contact', 'australia', 'conduct', 'special', 'study', 'focus', 'school', 'adult', 'transmission', 'occur', 'country', 'report', 'safe', 'school']","@MissHon89036810 @chelereid @larry31225291 @CBCQueensPark @CBCOttawa This was result of a case that became wwll known, a boy who didn't transmit to 0ver 170 contacts: https://t.co/EirGnLH7KI Australia conducted a special study focused on school kid to adult transmission: https://t.co/HRyLABtU0o No such occurred. 22 EU countries report safe schools",False,0.0,0.0,,['https://twitter.com/i/web/status/1263080938608746499'],"['MissHon89036810', 'chelereid', 'larry31225291', 'CBCQueensPark', 'CBCOttawa']",Toronto,Ontario,-79.4163,43.700109999999995
1263081085715591168,2020-05-20 12:16:12+00:00,1041TheDock,Twitter Web App,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Barrie,Ontario,-79.66634,44.40011
1263081105865007104,2020-05-20 12:16:17+00:00,amershahzad50,Twitter for iPhone,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Toronto,Ontario,-79.4163,43.700109999999995
1263081512523759616,2020-05-20 12:17:54+00:00,LisaLuddeke,Twitter for Android,"['parliament', 'go', 'recess', 'simply', 'safe', 'vip', 'continue', 'work', 'worry', 'perfectly', 'safe', 'poor', 'child', 'return', 'school']","Parliament is going into recess because it simply isn't safe for VIPs to continue working, but don't worry, it's perfectly safe for poor children to return to school",True,0.0,0.0,,,['GetBrexit_Done'],,New Brunswick,-65.99878000000001,46.5001
1263081526067150849,2020-05-20 12:17:57+00:00,lauramjbee,Twitter Web App,"['home', 'daycare', 'offer', 'open', 'youngest', 'today', 'relief', 'feel', 'weird', 'something', 'normal', 'month', 'lockdown', 'however', 'look', 'forward', 'maybe', 'able', 'focus', 'work', 'less', 'underfoot']","Day 43 #WFH: Home daycare offered to open up again, so my youngest is there today. It's a relief, but it feels weird to do something ""normal"" again after 2 months of lockdown. However, I'm looking forward to maybe being able to focus on work with one less kid underfoot.",False,0.0,0.0,['WFH'],['https://twitter.com/i/web/status/1263081526067150849'],,Toronto,Ontario,-79.4163,43.700109999999995
1263081559256469508,2020-05-20 12:18:05+00:00,LylajoyRose,Twitter for iPhone,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],,,-113.64258000000001,60.10867
1263081664286199809,2020-05-20 12:18:30+00:00,mssuzannesmart,Twitter for Android,"['return', 'school', 'increase', 'outdoor', 'opportunity', 'increase', 'land', 'base', 'learn', 'increase', 'overall', 'focus', 'wellbeing', 'everactiveab', 'albertahpec', 'phecanada', 'opheacanada', 'dashbc', 'philmcrae', 'abed']","When returning to school. 

-increase outdoor opportunities -increase land based learning
-increase an overall focus on wellbeing

⁦@EverActiveAB⁩ ⁦@albertaHPEC⁩ ⁦@PHECanada⁩ ⁦@opheacanada⁩ ⁦@DASHBC⁩ ⁦@philmcrae⁩ #abed https://t.co/LfYRhzo3F8",True,0.0,0.0,,,['briantorrance'],Waterloo,Ontario,-80.51639,43.4668
1263081736256307200,2020-05-20 12:18:47+00:00,buzork,Twitter for iPhone,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Kitchener,Ontario,-80.5112,43.42537
1263081814069055488,2020-05-20 12:19:06+00:00,peihsf,Twitter Web App,"['school', 'spine', 'society', 'economy', 'without', 'school', 'parent', 'work', 'child', 'rob', 'precious', 'learning', 'time', 'ultimately', 'piece', 'future', 'peoplefored']","“Schools are the spine of our societies and economies...Without schools, parents can’t work and children are being robbed of precious learning time and, ultimately, a piece of their future.” @PeopleforEd  https://t.co/iM39pL6WlD",True,0.0,0.0,,,['Anniekidder'],,Prince Edward Island,-62.99868000000001,46.50011
1263082126024552448,2020-05-20 12:20:20+00:00,DaveSmithPtbo,Twitter Web App,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Peterborough,Ontario,-78.31623,44.30012
1263082697146150912,2020-05-20 12:22:36+00:00,FjSaikaly,Twitter for iPhone,"['fordnation', 'child', 'least', 'risk', 'group', 'seniors', 'vulnerable', 'open', 'school', 'close', 'nursing', 'home']",@fordnation Children are in the least risk group. Seniors the most vulnerable. Open schools and close nursing homes.,False,21.0,0.0,,,['fordnation'],Ottawa,Ontario,-75.69811999999999,45.41117
1263082697917788160,2020-05-20 12:22:36+00:00,GuyThompson_Esq,Twitter Web App,"['pandemic', 'steer', 'parent', 'away', 'state', 'school', 'probably', 'good', 'thing']","If the pandemic steers more parents away from state schools, that's probably a good thing. https://t.co/FxulzsMDfH",True,0.0,0.0,,['https://reason.com/2020/05/20/homeschooling-thrives-in-the-face-of-coronavirus/'],['reason'],Victoria,British Columbia,-123.3693,48.43294
1263082899466674176,2020-05-20 12:23:24+00:00,EricHarvieSchl,Twitter for iPhone,"['learn', 'pandemic', 'need', 'standardized', 'test', 'educate', 'teacher', 'teach', 'anywhere', 'condition', 'many', 'student', 'miss', 'school', 'teacher', 'miss', 'kid', 'learning', 'much', 'curriculum', 'parent', 'teacher', 'step']","What we learned from the pandemic:
* don’t need standardized test to educate
* teachers can teach anywhere under just about any conditions! 
* many students miss school 
* teachers miss their kids 
*learning is so much more than a set curriculum
* parents &amp; teachers stepped up!",True,0.0,0.0,,,['DrBradJohnson'],Calgary,Alberta,-114.08528999999999,51.05011
1263084117773729796,2020-05-20 12:28:15+00:00,KeepFalconsSafe,Twitter for iPhone,"['kid', 'retain', 'much', 'learn', '2020', 'pandemic', 'remember', 'help', 'school', 'counselor', 'pfagell', 'offer', 'way', 'help', 'student', 'cope']","“Kids won’t retain much of what they learn during the 2020 pandemic, but they’ll remember who helped them get through it.” School counselor @Pfagell offers 7 ways to help students cope: https://t.co/hcqhU1FcIe https://t.co/djKvMGarBB",True,0.0,0.0,,,['ELmagazine'],Toronto,Ontario,-79.4163,43.700109999999995
1263084148610207744,2020-05-20 12:28:22+00:00,ChiefTanner,Twitter for iPhone,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Oakville,Ontario,-79.68292,43.450109999999995
1263084216012754944,2020-05-20 12:28:38+00:00,yvl2000,Twitter for iPhone,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Ottawa,Ontario,-75.69811999999999,45.41117
1263084227660320769,2020-05-20 12:28:41+00:00,StanChoMPP,Twitter for iPhone,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Toronto,Ontario,-79.4163,43.700109999999995
1263084312590798848,2020-05-20 12:29:01+00:00,cfranrom,Twitter for iPhone,"['fordnation', 'please', 'take', 'consideration', 'time', 'look', 'open', 'childcare', 'sector', 'remember', 'educator', 'social', 'distance', 'child', 'safe', 'natural', 'young', 'child', 'play', 'independently', 'consult', 'front', 'line', 'educator', 'expert', 'open']","@fordnation Please take the same consideration and time when looking at opening the childcare sector. Remember educators can’t social distance from children, that’s not safe and it’s not natural for young children to play independently. Pls consult w front line educators/experts be4 opening",False,11.0,1.0,,['https://twitter.com/i/web/status/1263084312590798848'],['fordnation'],Ottawa,Ontario,-75.69811999999999,45.41117
1263084338775756801,2020-05-20 12:29:07+00:00,nispaontario,Twitter for iPad,"['kid', 'retain', 'much', 'learn', '2020', 'pandemic', 'remember', 'help', 'school', 'counselor', 'pfagell', 'offer', 'way', 'help', 'student', 'cope']","“Kids won’t retain much of what they learn during the 2020 pandemic, but they’ll remember who helped them get through it.” School counselor @Pfagell offers 7 ways to help students cope: https://t.co/hcqhU1FcIe https://t.co/djKvMGarBB",True,0.0,0.0,,,['ELmagazine'],Toronto,Ontario,-79.4163,43.700109999999995
1263084477221408770,2020-05-20 12:29:41+00:00,RudyCuzzetto,Twitter for iPhone,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Mississauga,Ontario,-79.6583,43.5789
1263084500575281163,2020-05-20 12:29:46+00:00,BelleDani01,Twitter for iPhone,"['break', 'school', 'france', 'say', 'make', 'terrible', 'mistake', 'reopen', 'school', 'system', 'french', 'school', 'shut', 'back', 'today', 'covid', 'infection', 'child', 'reach', 'epidemic', 'proportion', 'happen', 'devos', 'trump', 'plan', 'open', 'back', 'america']","BREAKING - Schools in FRANCE said they made a TERRIBLE MISTAKE reopening their school system. FRENCH SCHOOLS SHUT BACK DOWN TODAY after COVID-19 infections in the children reach Epidemic proportions!

Is this what’ll happen UNDER THE DEVOS/TRUMP plan to OPEN BACK UP AMERICA?",True,0.0,0.0,,,['FrankSowa1'],,,-113.64258000000001,60.10867
1263084977283117061,2020-05-20 12:31:40+00:00,samoosterhoff,Twitter for iPhone,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],,,-113.64258000000001,60.10867
1263085022090682369,2020-05-20 12:31:50+00:00,UbcPeds,Twitter for iPhone,"['clarity', 'position', 'school', 'begin', 'stag', 'reopening', 'base', 'following', 'stay', 'lockdown', 'forever', 'zero', 'risk', 'option', 'kid', 'low', 'risk', 'disease', 'kid', 'low', 'risk', 'spread', 'kid', 'harm', 'lockdown']","For clarity, the position that schools should begin staged reopening is based on the the following:

- We cannot stay in lockdown forever
- There is no zero risk option
- Kids are lowest risk of disease
- Kids may be lowest risk of spreading
- Kids are being harmed by lockdown",True,0.0,0.0,,,['apsmunro'],Vancouver,British Columbia,-123.11934,49.24966
1263085315377565696,2020-05-20 12:33:00+00:00,Kassiedass,Twitter for Android,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Toronto,Ontario,-79.4163,43.700109999999995
1263085364060839937,2020-05-20 12:33:12+00:00,theslimdude,Twitter Web App,"['week', 'opening', 'school', 'france', 'see', 'flare', 'covid19', 'case', 'relate', 'child', 'torontostar', 'education', 'globalhealth']","A week after re-opening schools, France sees flare-up of #COVID19 cases related to children  https://t.co/qoa3EbaqWI via @torontostar #education #GlobalHealth",True,0.0,0.0,['COVID19'],['https://www.thestar.com/news/world/europe/2020/05/18/70-cases-of-covid-19-at-french-schools-days-after-re-opening.html?li_source=LI'],['picardonhealth'],Hamilton,Ontario,-79.84963,43.25011
1263085626255163394,2020-05-20 12:34:14+00:00,ottawanews,Twitter for iPad,"['child', 'spread', 'covid', 'risk', 'school', 'consider', 'reopen']",Do children spread COVID-19? Risks as schools consider reopening https://t.co/K0LuEi6NL0 https://t.co/ASk8icBOmD,True,0.0,0.0,,['https://ottawasun.com/news/world/do-children-spread-covid-19-risks-as-schools-consider-reopening/wcm/237747d6-b09d-4cac-8e89-975c971cad79?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1589967498'],['ottawasuncom'],Ottawa,Ontario,-75.69811999999999,45.41117
1263086053830860801,2020-05-20 12:35:56+00:00,WEBSTERAM,Twitter for Android,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],,,-113.64258000000001,60.10867
1263086463954104320,2020-05-20 12:37:34+00:00,RafeLouis,Twitter for Android,"['ahorvath', 'dfisman', 'nathanstall', 'natesilver538', 'jkwan_md', 'admittedly', 'background', 'statistic', 'rather', 'medicine', 'regardless', 'intuitively', 'people', 'child', 'daycare', 'likely', 'cold', 'general', 'population', 'study', 'prevalence', 'covid', 'group', 'could', 'help', 'understand', 'cross', 'immunity', 'well']",@ahorvath @DFisman @NathanStall @NateSilver538 @jkwan_md Admittedly my background is in statistics rather than medicine. Regardless intuitively people with children in daycare are more likely to get colds than the general population. Studying the prevalence of covid in this group could help us understand cross immunity better.,False,0.0,0.0,,['https://twitter.com/i/web/status/1263086463954104320'],"['ahorvath', 'DFisman', 'NathanStall', 'NateSilver538', 'jkwan_md']",Toronto,Ontario,-79.4163,43.700109999999995
1263087220950351874,2020-05-20 12:40:35+00:00,stacie_edgar,Twitter for Android,"['kid', 'retain', 'much', 'learn', '2020', 'pandemic', 'remember', 'help', 'school', 'counselor', 'pfagell', 'offer', 'way', 'help', 'student', 'cope']","“Kids won’t retain much of what they learn during the 2020 pandemic, but they’ll remember who helped them get through it.” School counselor @Pfagell offers 7 ways to help students cope: https://t.co/hcqhU1FcIe https://t.co/djKvMGarBB",True,0.0,0.0,,,['ELmagazine'],Winnipeg,Manitoba,-97.14704,49.8844
1263087304324808705,2020-05-20 12:40:55+00:00,Lwallingf2,Twitter for Android,"['need', 'reopen', 'ford', 'fight', 'people', 'lose', 'business', 'look', 'data', 'reason', 'stay', 'closed', 'kid', 'back', 'school', 'fall', 'death', 'population']","We need to reopen! Why isn't Ford fighting for the people who are losing their business?  Look at the data! There is no reason to stay closed. Kids should go back to school in the fall. 0 deaths in population under 20!
https://t.co/aLPzWPv5aD",False,0.0,0.0,,['https://twitter.com/i/web/status/1263087304324808705'],,Ottawa,Ontario,-75.69811999999999,45.41117
1263087837953417218,2020-05-20 12:43:02+00:00,euph312,Twitter Web App,"['almost', 'make', 'wonder', 'closing', 'school', 'necessary', 'cdnpoli', 'mbpoli']",https://t.co/kiwPgvwbUU Hmm... I almost makes one wonder if closing #schools was 100% necessary.  #cdnpoli #mbpoli,False,0.0,0.0,"['schools', 'cdnpoli', 'mbpoli']",['https://www.discoverwestman.com/local/data-suggests-kids-don-t-transmit-covid-19-as-effectively-as-we-first-predicted'],,Brandon,Manitoba,-99.95306,49.846920000000004
1263087844991676417,2020-05-20 12:43:03+00:00,NatCitizens,Twitter Web App,"['sorry', 'kid', 'adult', 'panic', 'ontario', 'scrub', 'school', 'year', 'entire', 'overnight', 'camp', 'season', 'former', 'make', 'sense', 'latter', '2009', 'overnight', 'camp', 'weather', 'sars', 'virus', 'dangerous', 'child', 'without', 'issue']","SORRY, KIDS, THE ADULTS ARE PANICKING: Ontario has scrubbed the school year &amp; the entire overnight camp season. The former makes some sense. Not the latter.

In 2009, overnight camps weathered SARS--a virus far more dangerous to children--without issue. https://t.co/pieAvyeHLb",False,15.0,8.0,,['https://twitter.com/i/web/status/1263087844991676417'],,,,-113.64258000000001,60.10867
1263087960586625025,2020-05-20 12:43:31+00:00,PtboGreenVoice,Twitter for iPad,"['thecurrentcbc', 'susandelacourt', 'emilie_ni', 'justine_hunter', 'oectaprez', 'cepascal', 'hope', 'premier', 'go', 'guarantee', 'safety', 'many', 'child', 'travel', 'bus', 'school', 'safely', 'distance', 'crowded', 'school', 'go', 'extra', 'bus', 'allow', 'distancing', 'could', 'cost', 'million', 'province']","@TheCurrentCBC @SusanDelacourt @Emilie_Ni @justine_hunter @OECTAprez @CEPascal I hope you ask about how Premiers are going to guarantee the safety of the many children travelling on buses to school. How do they safely distance on a crowded school bus? Are they going to pay for extra buses to allow distancing, which could cost millions in some provinces?",False,0.0,0.0,,['https://twitter.com/i/web/status/1263087960586625025'],"['TheCurrentCBC', 'SusanDelacourt', 'Emilie_Ni', 'justine_hunter', 'OECTAprez', 'CEPascal']",Peterborough,Ontario,-78.31623,44.30012
1263088175569948672,2020-05-20 12:44:22+00:00,mbohl07,Twitter Web App,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Cambridge,Ontario,-80.31269,43.3601
1263088457800388609,2020-05-20 12:45:30+00:00,erynclarke10,Twitter for iPhone,"['bttoronto', 'sflecce', 'perhaps', 'rethinking', 'daycare', 'inside', 'high', 'school', 'building', 'order', 'daycare', 'employee', 'share', 'teacher', 'area', 'province', 'want', 'keep', 'child', 'healthy', 'safe']",@BTtoronto @Sflecce Perhaps a rethinking of daycares inside high school buildings is in order. Daycare employees should not be sharing teacher areas if province wants to keep children healthy and safe.,False,1.0,0.0,,['https://twitter.com/i/web/status/1263088457800388609'],"['BTtoronto', 'Sflecce']",Hamilton,Ontario,-79.84963,43.25011
1263088790387769345,2020-05-20 12:46:49+00:00,ShieldSavvy,Twitter Web App,"['come', 'child', 'take', 'risk', 'school', 'remain', 'closed', 'rest', 'school', 'year', 'keep', 'student', 'staff', 'safe', 'covid']","When it comes to our children, we will not take any risks. Schools will remain closed for the rest of the school year to keep students and staff safe through COVID-19. https://t.co/U7E0QhNrzw",True,0.0,0.0,,,['fordnation'],Toronto,Ontario,-79.4163,43.700109999999995
1263089567051264001,2020-05-20 12:49:54+00:00,casino_goolag,Twitter Web App,"['maximebernier', 'think', 'thing', 'covid', '1984', 'show', 'power', 'drunk', 'politician', 'take', 'anything', 'twist', 'purpose', 'look', 'fordnation', 'use', 'school', 'child', 'human', 'shield', 'exert', 'draconian', 'rule', 'politician', 'trust', 'climate']","@MaximeBernier I think one thing COVID-1984 has shown us, is power-drunk politicians will take anything and twist it for their own purposes.

Look at @fordnation who is using school children as human shields to exert draconian rules.

Politicians cannot be trusted with the climate.",False,0.0,0.0,,['https://twitter.com/i/web/status/1263089567051264001'],['MaximeBernier'],,,-113.64258000000001,60.10867
